,coordinates,created_at,geo,id,id_str,lang,place,text,user,Country,City,Coordinates
204,,2019-04-12 22:16:04.000,,1.116827350900138e+18,1.116827350900138e+18,es,"{'id': '00fb0fc66a6dde3f', 'url': 'https://api.twitter.com/1.1/geo/id/00fb0fc66a6dde3f.json', 'place_type': 'city', 'name': 'La Florida', 'full_name': 'La Florida, Chile', 'country_code': 'CL', 'country': 'Chile', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-70.61561, -33.569942], [-70.61561, -33.492303], [-70.438628, -33.492303], [-70.438628, -33.569942]]]}, 'attributes': {}}",@HumanoBeat @GonzAndresV Se dio vuelta la tortilla 😂,"{'id': 60407880, 'id_str': '60407880', 'name': 'Juan Marin', 'screen_name': 'juanmarinmunoz', 'location': 'Romantico Viajero', 'url': None, 'description': ""Ingeniero Comercial UC; Emprendedor; liberal ;Hincha acerrimo de la U....I didn't hear no bell..."", 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1326, 'friends_count': 688, 'listed_count': 15, 'favourites_count': 34812, 'statuses_count': 54725, 'created_at': 'Sun Jul 26 22:02:33 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1071438516477935619/kCAd0-wj_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1071438516477935619/kCAd0-wj_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/60407880/1478436842', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",Chile,La Florida,"(-70.61561, -33.569942)"
205,,2019-04-12 22:16:05.000,,1.1168273551531418e+18,1.1168273551531418e+18,es,"{'id': '0079bbc151fa56d2', 'url': 'https://api.twitter.com/1.1/geo/id/0079bbc151fa56d2.json', 'place_type': 'city', 'name': 'Rosario', 'full_name': 'Rosario, Argentina', 'country_code': 'AR', 'country': 'Argentina', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-60.781306, -33.033993], [-60.781306, -32.869238], [-60.613506, -32.869238], [-60.613506, -33.033993]]]}, 'attributes': {}}","Hay uno en la facu que me dice 234 nombres que nada que ver, tan difícil es decirme nico o cabra? 🙄🙄🙄🙄","{'id': 774939043779977217, 'id_str': '774939043779977217', 'name': 'Nico', 'screen_name': '11nicocabreraaa', 'location': 'San Nicolás de los Arroyos', 'url': None, 'description': 'Siempre vas a ser lo mejor\n\n\n👻nicoocabra10👻', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 666, 'friends_count': 488, 'listed_count': 0, 'favourites_count': 23822, 'statuses_count': 8134, 'created_at': 'Sun Sep 11 11:54:00 +0000 2016', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1073875623058247681/chevwJQb_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1073875623058247681/chevwJQb_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/774939043779977217/1473595104', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",Argentina,Rosario,"(-60.781306, -33.033993)"
206,,2019-04-12 22:16:09.000,,1.1168273713934212e+18,1.1168273713934212e+18,es,"{'id': '5a31f78df98634d6', 'url': 'https://api.twitter.com/1.1/geo/id/5a31f78df98634d6.json', 'place_type': 'admin', 'name': 'Entre Ríos', 'full_name': 'Entre Ríos, Argentina', 'country_code': 'AR', 'country': 'Argentina', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-60.756769, -34.037952], [-60.756769, -30.162823], [-57.797527, -30.162823], [-57.797527, -34.037952]]]}, 'attributes': {}}",Los que flashean fisura porque toman vino con cokitaaah que flasheabaa,"{'id': 593522901, 'id_str': '593522901', 'name': 'Gabi Alarcon 💚', 'screen_name': 'g_alarcon23', 'location': None, 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 678, 'friends_count': 855, 'listed_count': 3, 'favourites_count': 16983, 'statuses_count': 55131, 'created_at': 'Tue May 29 06:44:45 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'ACDED6', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme18/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme18/bg.gif', 'profile_background_tile': False, 'profile_link_color': '038543', 'profile_sidebar_border_color': 'EEEEEE', 'profile_sidebar_fill_color': 'F6F6F6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1006333471554404355/CVyjSOs1_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1006333471554404355/CVyjSOs1_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/593522901/1553271561', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",Argentina,Entre Ríos,"(-60.756769, -34.037952)"
207,,2019-04-12 22:16:21.000,,1.1168274218089718e+18,1.1168274218089718e+18,es,"{'id': '009b71fa17159ccc', 'url': 'https://api.twitter.com/1.1/geo/id/009b71fa17159ccc.json', 'place_type': 'admin', 'name': 'Canelones', 'full_name': 'Canelones, Uruguay', 'country_code': 'UY', 'country': 'Uruguay', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-56.494047, -34.88039], [-56.494047, -34.207474], [-55.393215, -34.207474], [-55.393215, -34.88039]]]}, 'attributes': {}}",@Torresitooooo No seas bobo no te hagas pegar al pedo y vamos a tomar ese vino,"{'id': 2371295900, 'id_str': '2371295900', 'name': 'Dawson 1891', 'screen_name': 'JaysonScagni', 'location': 'URUGUAY EL PAÍS DE PEÑAROL ', 'url': 'https://www.facebook.com/jayson.manya', 'description': 'Hincha y Socio del Club Atlético Peñarol SLOyC - LPDCOyC SIEMPRE DE FIESTA 👊         ⭐HERNÁN SIEMPRE PRESENTE⭐ ⚽ CR7 THE K7NG!', 'translator_type': 'regular', 'protected': False, 'verified': False, 'followers_count': 856, 'friends_count': 627, 'listed_count': 2, 'favourites_count': 15155, 'statuses_count': 40911, 'created_at': 'Tue Mar 04 03:13:40 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFCC4D', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': 'FFCC4D', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1023383693308645376/qNw3S-ii_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1023383693308645376/qNw3S-ii_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2371295900/1554063041', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",Uruguay,Canelones,"(-56.494047, -34.88039)"
208,,2019-04-12 22:16:22.000,,1.1168274262926868e+18,1.1168274262926868e+18,es,"{'id': '0198c6f108778b40', 'url': 'https://api.twitter.com/1.1/geo/id/0198c6f108778b40.json', 'place_type': 'city', 'name': 'Maracay', 'full_name': 'Maracay, Venezuela', 'country_code': 'VE', 'country': 'Venezuela', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-67.67456, 10.202531], [-67.67456, 10.328137], [-67.542106, 10.328137], [-67.542106, 10.202531]]]}, 'attributes': {}}",@blancagiga @Karitocm79 Las buenas se hacen con amor jeje 😎 las hay de arroz y pasta (la de arroz es la tradicional),"{'id': 305034610, 'id_str': '305034610', 'name': 'Miguel Galarraga', 'screen_name': 'galarragamiguel', 'location': 'La otrora Ciudad Jardín ', 'url': None, 'description': 'Quiero ver mi patria libre de nuevo, limpia de esta plaga que le cayó, mi entrega total a cualquier lucha que se presente para lograrlo...!!!', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1249, 'friends_count': 2475, 'listed_count': 4, 'favourites_count': 16610, 'statuses_count': 18715, 'created_at': 'Wed May 25 14:44:19 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1090678011383431171/_aY9M_NR_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1090678011383431171/_aY9M_NR_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/305034610/1536538575', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",Venezuela,Maracay,"(-67.67456, 10.202531)"
209,,2019-04-12 22:16:23.000,,1.1168274302228152e+18,1.1168274302228152e+18,es,"{'id': '01f2931e2c7f48a8', 'url': 'https://api.twitter.com/1.1/geo/id/01f2931e2c7f48a8.json', 'place_type': 'city', 'name': 'Asuncion', 'full_name': 'Asuncion, Paraguay', 'country_code': 'PY', 'country': 'Paraguay', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-57.674304, -25.34793], [-57.674304, -25.252598], [-57.537731, -25.252598], [-57.537731, -25.34793]]]}, 'attributes': {}}",@elcapidespurs @GarciaAlice_ la explicación  😂,"{'id': 1901373554, 'id_str': '1901373554', 'name': 'INSFRAN', 'screen_name': 'insfran_alan', 'location': 'san-antonio', 'url': None, 'description': 'Derecho - UniNorte 📚\nInstagram @Insfran_alan\n🇳🇱', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 285, 'friends_count': 288, 'listed_count': 0, 'favourites_count': 6669, 'statuses_count': 2376, 'created_at': 'Tue Sep 24 18:29:39 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '000000', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/993247544716288000/F_Vct_-6_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/993247544716288000/F_Vct_-6_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1901373554/1393602898', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",Paraguay,Asuncion,"(-57.674304, -25.34793)"
210,,2019-04-12 22:16:33.000,,1.116827470727123e+18,1.116827470727123e+18,es,"{'id': '002442586af0948e', 'url': 'https://api.twitter.com/1.1/geo/id/002442586af0948e.json', 'place_type': 'city', 'name': 'Antofagasta', 'full_name': 'Antofagasta, Chile', 'country_code': 'CL', 'country': 'Chile', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-70.628327, -25.402127], [-70.628327, -23.054512], [-68.067941, -23.054512], [-68.067941, -25.402127]]]}, 'attributes': {}}",Küdell: El nuevo food truck con sándwich de pescado frito de Providencia https://t.co/8lNirTAKdT vía @lt_finde,"{'id': 87975942, 'id_str': '87975942', 'name': 'Juan Enrique Jara O. 🇨🇱', 'screen_name': 'juanenriquejara', 'location': 'Antofagasta, Chile', 'url': None, 'description': 'Seremi de Justicia y DDHH/Abogado que quiere construir una sociedad más humana/Católico/Casado y Papá de 3/Cuenta no oficial del Ministerio/📧jejarao@gmail.com', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 2326, 'friends_count': 4994, 'listed_count': 17, 'favourites_count': 7613, 'statuses_count': 17437, 'created_at': 'Fri Nov 06 16:28:32 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': False, 'profile_link_color': 'DD2E44', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/987174539439329280/fQz_nMuN_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/987174539439329280/fQz_nMuN_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/87975942/1549246136', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",Chile,Antofagasta,"(-70.628327, -25.402127)"
211,,2019-04-12 22:16:51.000,,1.1168275448990474e+18,1.1168275448990474e+18,es,"{'id': '8e098f6d686001a9', 'url': 'https://api.twitter.com/1.1/geo/id/8e098f6d686001a9.json', 'place_type': 'city', 'name': 'Zapopan', 'full_name': 'Zapopan, Jalisco', 'country_code': 'MX', 'country': 'México', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-103.664175, 20.583418], [-103.664175, 20.997896], [-103.305374, 20.997896], [-103.305374, 20.583418]]]}, 'attributes': {}}",Me urge ir!!!,"{'id': 485119220, 'id_str': '485119220', 'name': 'Fernando González', 'screen_name': 'FerGlezFer', 'location': 'Jalisco, México', 'url': 'http://www.instagram.com/ferglezfer', 'description': 'Estudiante de Odontología en Guadalajara.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 94, 'friends_count': 212, 'listed_count': 1, 'favourites_count': 7276, 'statuses_count': 3556, 'created_at': 'Mon Feb 06 21:13:18 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C6E2EE', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme2/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme2/bg.gif', 'profile_background_tile': False, 'profile_link_color': '1F98C7', 'profile_sidebar_border_color': 'C6E2EE', 'profile_sidebar_fill_color': 'DAECF4', 'profile_text_color': '663B12', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1084290084676030466/n0hTg1cV_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1084290084676030466/n0hTg1cV_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/485119220/1532493580', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",México,Zapopan,"(-103.664175, 20.583418)"
212,,2019-04-12 22:16:55.000,,1.1168275628047442e+18,1.1168275628047442e+18,es,"{'id': '00698bbe577bad5b', 'url': 'https://api.twitter.com/1.1/geo/id/00698bbe577bad5b.json', 'place_type': 'city', 'name': 'Medellín', 'full_name': 'Medellín, Colombia', 'country_code': 'CO', 'country': 'Colombia', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-75.731653, 6.166059], [-75.731653, 6.375707], [-75.506773, 6.375707], [-75.506773, 6.166059]]]}, 'attributes': {}}","La economía naranja, no es más que una forma de evadir los serios problemas que tiene el sector industrial y la agr… https://t.co/d8UqgbiHjo","{'id': 2814153639, 'id_str': '2814153639', 'name': 'Luis Jonathan.', 'screen_name': 'luis_dice27', 'location': 'Medellín, Colombia', 'url': 'http://www.instagram.com/jonathan2022_/', 'description': 'Economista en formación, UdeA.  Forjador de un pensamiento critico,el cual siempre maximice el beneficio de la sociedad. ¡Orgullosamente nariñense! 💚', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 171, 'friends_count': 662, 'listed_count': 0, 'favourites_count': 1798, 'statuses_count': 586, 'created_at': 'Tue Oct 07 14:24:45 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1040029844623503361/hGBVu1-p_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1040029844623503361/hGBVu1-p_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2814153639/1549336044', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",Colombia,Medellín,"(-75.731653, 6.166059)"
213,,2019-04-12 22:17:00.000,,1.1168275840404398e+18,1.1168275840404398e+18,es,"{'id': '507a015cba6ef518', 'url': 'https://api.twitter.com/1.1/geo/id/507a015cba6ef518.json', 'place_type': 'city', 'name': 'Málaga', 'full_name': 'Málaga, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.587928, 36.635585], [-4.587928, 36.894171], [-4.260134, 36.894171], [-4.260134, 36.635585]]]}, 'attributes': {}}",@ELuqueDo @Salva_Mendez_P @Silvia__Flores Las mejores se las llevo mi abuela y su receta de torrijas de vino blanco… https://t.co/tRjNBllROU,"{'id': 114714230, 'id_str': '114714230', 'name': 'malagamusica', 'screen_name': 'alfepe', 'location': 'Málaga y Roma en el ❤️', 'url': 'http://malagamusica.wordpress.com', 'description': 'Bibliotecario, melómano y comunicador a ratos @opiniondemalaga @SER_Malaga @OperaActual @Codalario #Clasicosedicionbolsillo #AdalidelaMusica2018', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1965, 'friends_count': 1829, 'listed_count': 66, 'favourites_count': 5750, 'statuses_count': 39733, 'created_at': 'Tue Feb 16 11:03:15 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/692396848280133633/GsCs0zoA_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/692396848280133633/GsCs0zoA_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/114714230/1411248202', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Málaga,"(-4.587928, 36.635585)"
