,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,created_at,id,id_str,lang,place,text,user,Country,City,Coordinates,ComunidadAutonoma,IsFood,Foods,Calorias,Hidratos de Carbono,Grasas,Proteinas,Colesterol,Fibra,Categorías
292,292,555,650,2019-04-11 16:23:08.000,1.1163761422635296e+18,1.1163761422635296e+18,es,"{'id': '731c9d11275a5436', 'url': 'https://api.twitter.com/1.1/geo/id/731c9d11275a5436.json', 'place_type': 'city', 'name': 'Gijón', 'full_name': 'Gijón, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.820977, 43.44168], [-5.820977, 43.577914], [-5.562912, 43.577914], [-5.562912, 43.44168]]]}, 'attributes': {}}","Tercera y última fase del. Concurso ""La Salsa de Asturias"" con nata de central_lechera_asturiana en el marco de… https://t.co/Od2rhBzzpI",Fenicia,España,Gijón,"(-5.820977, 43.44168)",Asturias,yes,"['leche', 'Salsa', 'nata']",366.455,17.619999999999994,39.82,9.5,102.06,1.14,"['Productos lacteos', 'Sopas', 'Productos lacteos']"
293,293,557,652,2019-04-11 16:24:33.000,1.1163765001887334e+18,1.1163765001887334e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",@comotuaveces Fabada cachito es dos folletines de ternera rellenos y frisuelo son crepes dulces todo ello en el paraíso natural ASTURIAD,ppin,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['ternera', 'Fabada']",384.0,14.94,20.27,35.87,114.0,3.2,"['Carnes', 'Legumbres']"
294,294,558,653,2019-04-11 16:26:46.000,1.1163770559549686e+18,1.1163770559549686e+18,es,"{'id': '7e196f1423ff1a96', 'url': 'https://api.twitter.com/1.1/geo/id/7e196f1423ff1a96.json', 'place_type': 'city', 'name': 'Vélez-Málaga', 'full_name': 'Vélez-Málaga, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.239283, 36.712301], [-4.239283, 36.857064], [-3.9925990000000002, 36.857064], [-3.9925990000000002, 36.712301]]]}, 'attributes': {}}",@juanma_mlsb @_RaquelGH16_ La gente que  vote y punto que  hay cuenta la pasta de los  votos y punto,Mari,España,Vélez-Málaga,"(-4.239283, 36.712301)",Andalucía,yes,['pasta'],252.0,47.44,2.26,9.35,30.0,4.58,['Cereales y derivados']
295,295,561,659,2019-04-11 16:33:18.000,1.1163787004030852e+18,1.1163787004030852e+18,es,"{'id': '503f50167d4f641c', 'url': 'https://api.twitter.com/1.1/geo/id/503f50167d4f641c.json', 'place_type': 'city', 'name': 'Salou', 'full_name': 'Salou, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[1.10061, 41.054562], [1.10061, 41.101775], [1.1817199999999999, 41.101775], [1.1817199999999999, 41.054562]]]}, 'attributes': {}}",Ayuda al Detective Coco a buscar la cookie perdida de Triki en un viaje por los mundos de los personajes de la seri… https://t.co/nkOuYAkal2,Jesús,España,Salou,"(1.10061, 41.054562)",Cataluña,yes,"['cookie', 'Coco']",864.0,79.5,56.42,9.5,88.0,10.8,"['Dulces', 'Frutas']"
296,296,564,662,2019-04-11 16:36:49.000,1.1163795878423224e+18,1.1163795878423224e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",@comotuaveces el corrector es la leche fabes (fabada) cachopo (como san Jacobo pero con 2 filetes de ternera) frisu… https://t.co/YMFsZZ7czO,ppin,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['leche', 'ternera', 'fabada']",449.0,19.64,24.07,38.93,128.0,3.2,"['Productos lacteos', 'Carnes', 'Legumbres']"
297,297,565,663,2019-04-11 16:37:57.000,1.1163798727572562e+18,1.1163798727572562e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","Si ayer fue bien con los niños, hoy ha ido diez veces mejor: yo ya sabía que con la manualidad del huevo de pascua… https://t.co/G62LFXaBq0",Elena,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['huevo'],150.0,0.3,11.1,12.5,385.0,0.0,['Productos lacteos']
298,298,566,664,2019-04-11 16:38:08.000,1.1163799184751698e+18,1.1163799184751698e+18,es,"{'id': '0df6ac4d361d4e0e', 'url': 'https://api.twitter.com/1.1/geo/id/0df6ac4d361d4e0e.json', 'place_type': 'city', 'name': 'Vigo', 'full_name': 'Vigo, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-8.916355, 42.12938], [-8.916355, 42.264735], [-8.626759, 42.264735], [-8.626759, 42.12938]]]}, 'attributes': {}}",Me acaba de dar un subidón de leche,DAVO,España,Vigo,"(-8.916355, 42.12938)",Galicia,yes,['leche'],65.0,4.7,3.8,3.06,14.0,0.0,['Productos lacteos']
299,299,567,666,2019-04-11 16:41:12.000,1.116380690076115e+18,1.116380690076115e+18,es,"{'id': '507a015cba6ef518', 'url': 'https://api.twitter.com/1.1/geo/id/507a015cba6ef518.json', 'place_type': 'city', 'name': 'Málaga', 'full_name': 'Málaga, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.587928, 36.635585], [-4.587928, 36.894171], [-4.260134, 36.894171], [-4.260134, 36.635585]]]}, 'attributes': {}}","Traer el Cielo a la Tierra. Que el Cielo sea en nosotros. Espíritus alados, vestidos de carne y tiempo. Anhelantes… https://t.co/ak9EUItj1G",Miguel,España,Málaga,"(-4.587928, 36.635585)",Andalucía,yes,['carne'],80.75,0.0,8.0,22.1,66.7,0.0,['Carnes']
300,300,568,667,2019-04-11 16:42:18.000,1.1163809654657312e+18,1.1163809654657312e+18,es,"{'id': '071a52d3a927a1b8', 'url': 'https://api.twitter.com/1.1/geo/id/071a52d3a927a1b8.json', 'place_type': 'city', 'name': 'Valencia', 'full_name': 'Valencia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.43254499999999996, 39.278381], [-0.43254499999999996, 39.566588], [-0.272513, 39.566588], [-0.272513, 39.278381]]]}, 'attributes': {}}","@jhmachi Exacto, si no quieren paellas pues hacemos un arroz al horno, total, con emborracharnos sobra",Mike,España,Valencia,"(-0.43254499999999996, 39.278381)",Comunidad Valenciana,yes,"['arroz', 'paella']",560.0,189.44,6.6400000000000015,19.37,44.81,0.7,"['Cereales y derivados', 'Cereales y derivados']"
301,301,570,669,2019-04-11 16:42:36.000,1.1163810431693455e+18,1.1163810431693455e+18,es,"{'id': '22d566d1959cebde', 'url': 'https://api.twitter.com/1.1/geo/id/22d566d1959cebde.json', 'place_type': 'city', 'name': 'Aguilar de la Frontera', 'full_name': 'Aguilar de la Frontera, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.798244, 37.323647], [-4.798244, 37.542428], [-4.593373, 37.542428], [-4.593373, 37.323647]]]}, 'attributes': {}}",Llevo todo el puto día oliendo a vinagre y yo no he comido nada de vinagre y he mirado en la despensa y tampoco hay… https://t.co/DYt94lTuns,u,España,Aguilar de la Frontera,"(-4.798244, 37.323647)",Andalucía,yes,['vinagre'],4.0,0.6,0.0,0.4,0.0,0.0,['Salsas']
302,302,571,671,2019-04-11 16:43:21.000,1.1163812320639712e+18,1.1163812320639712e+18,es,"{'id': 'd84973286cfd241b', 'url': 'https://api.twitter.com/1.1/geo/id/d84973286cfd241b.json', 'place_type': 'city', 'name': 'Móstoles', 'full_name': 'Móstoles, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.945389, 40.285747], [-3.945389, 40.35406], [-3.841063, 40.35406], [-3.841063, 40.285747]]]}, 'attributes': {}}",@BrunaLrkn @mamenflow Hamburguesa de judías rojas y habitas 😋😋😋😋,name,España,Móstoles,"(-3.945389, 40.285747)",Madrid,yes,['Hamburguesa'],510.0,47.5,25.2,22.76,59.0,4.1,['Comida rapida']
303,303,572,673,2019-04-11 16:47:43.000,1.1163823293359636e+18,1.1163823293359636e+18,es,"{'id': '910495785831d06f', 'url': 'https://api.twitter.com/1.1/geo/id/910495785831d06f.json', 'place_type': 'city', 'name': 'Mijas', 'full_name': 'Mijas, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.7764109999999995, 36.486301], [-4.7764109999999995, 36.625547], [-4.592122, 36.625547], [-4.592122, 36.486301]]]}, 'attributes': {}}",Chuletas francesas Rack de cordero con parmentier de patatas y pimientos asados ‼️‼️‼️‼️‼️‼️‼️‼️French cutlets Rack… https://t.co/lOTSHOkFrA,royalbeachbar,España,Mijas,"(-4.7764109999999995, 36.486301)",Andalucía,yes,"['patatas', 'pimientos']",567.0,54.0,35.5,7.8,0.0,5.8,"['Vegetales', 'Vegetales']"
304,304,573,674,2019-04-11 16:48:48.000,1.116382602775208e+18,1.116382602775208e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","Darte de comer un buen cocido maragato, es la primera cosa que se me ocurre.",Germán,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['cocido'],202.0,7.69,12.07,15.16,47.0,1.6,['Carnes']
305,305,574,675,2019-04-11 16:48:54.000,1.1163826289308303e+18,1.1163826289308303e+18,es,"{'id': 'd36e7b4f740cbaec', 'url': 'https://api.twitter.com/1.1/geo/id/d36e7b4f740cbaec.json', 'place_type': 'city', 'name': 'Guía de Isora', 'full_name': 'Guía de Isora, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-16.839893, 28.154696], [-16.839893, 28.272474], [-16.67646, 28.272474], [-16.67646, 28.154696]]]}, 'attributes': {}}",@eltelevisero Jajaja es por pasta,Amelia,España,Guía de Isora,"(-16.839893, 28.154696)",Islas Canarias,yes,['pasta'],252.0,47.44,2.26,9.35,30.0,4.58,['Cereales y derivados']
306,306,575,676,2019-04-11 16:49:20.000,1.1163827369885532e+18,1.1163827369885532e+18,es,"{'id': '0d108e89013f0cd9', 'url': 'https://api.twitter.com/1.1/geo/id/0d108e89013f0cd9.json', 'place_type': 'city', 'name': 'Fuengirola', 'full_name': 'Fuengirola, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.636376, 36.519213], [-4.636376, 36.589582], [-4.589864, 36.589582], [-4.589864, 36.519213]]]}, 'attributes': {}}",¿Hay algo mejor que un helado? Pues que sea gratis. Próximamente en nuestro canal en Giolatto https://t.co/z0kqRXQgvN,Crespi,España,Fuengirola,"(-4.636376, 36.519213)",Andalucía,yes,['helado'],228.0,28.2,11.0,3.8,34.0,1.2,['Productos lacteos']
307,307,578,679,2019-04-11 16:51:19.000,1.116383233992745e+18,1.116383233992745e+18,es,"{'id': '894216ab3128dc84', 'url': 'https://api.twitter.com/1.1/geo/id/894216ab3128dc84.json', 'place_type': 'city', 'name': 'San Andrés del Rabanedo', 'full_name': 'San Andrés del Rabanedo, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.749047, 42.584072], [-5.749047, 42.676229], [-5.586292, 42.676229], [-5.586292, 42.584072]]]}, 'attributes': {}}",Estoy tomando el té con mis abuelos y os juro que no puedo ser más feliz,Neretva,España,San Andrés del Rabanedo,"(-5.749047, 42.584072)",Castilla y León,yes,['té'],36.0,2.45,2.3654,1.7,7.0,0.0,['Bebidas']
308,308,579,680,2019-04-11 16:51:48.000,1.1163833590795264e+18,1.1163833590795264e+18,es,"{'id': '387b00909c2e7031', 'url': 'https://api.twitter.com/1.1/geo/id/387b00909c2e7031.json', 'place_type': 'city', 'name': 'Granada', 'full_name': 'Granada, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.699796, 37.135903], [-3.699796, 37.224915], [-3.496139, 37.224915], [-3.496139, 37.135903]]]}, 'attributes': {}}","Uy, el vino.",lau,España,Granada,"(-3.699796, 37.135903)",Andalucía,yes,['vino'],71.0,0.3,0.0,0.23,0.0,0.0,['Bebidas Alcoholicas']
309,309,582,683,2019-04-11 16:55:26.000,1.116384272124973e+18,1.116384272124973e+18,es,"{'id': '935d946682cab2e1', 'url': 'https://api.twitter.com/1.1/geo/id/935d946682cab2e1.json', 'place_type': 'city', 'name': 'Huelva', 'full_name': 'Huelva, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-7.005353, 37.107832], [-7.005353, 37.367499], [-6.832013, 37.367499], [-6.832013, 37.107832]]]}, 'attributes': {}}","Me merezco una buena tostada con aceite, tomate y jamón.",JMY,España,Huelva,"(-7.005353, 37.107832)",Andalucía,yes,"['jamón', 'aceite']",761.0,0.2,122.6,28.8,84.0,0.0,"['Carnes', 'Grasas y aceites']"
310,310,584,687,2019-04-11 16:57:33.000,1.1163848036227972e+18,1.1163848036227972e+18,es,"{'id': 'b46bcd7fcf51ea8a', 'url': 'https://api.twitter.com/1.1/geo/id/b46bcd7fcf51ea8a.json', 'place_type': 'city', 'name': 'El Sauzal', 'full_name': 'El Sauzal, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-16.456774, 28.412753], [-16.456774, 28.487642], [-16.394544, 28.487642], [-16.394544, 28.412753]]]}, 'attributes': {}}",@radiopolla Es té sin teina y existe desde antes que Herbalife!,Maria,España,El Sauzal,"(-16.456774, 28.412753)",Islas Canarias,yes,['té'],36.0,2.45,2.3654,1.7,7.0,0.0,['Bebidas']
311,311,585,688,2019-04-11 16:59:02.000,1.1163851762910863e+18,1.1163851762910863e+18,es,"{'id': 'a354825a153584c9', 'url': 'https://api.twitter.com/1.1/geo/id/a354825a153584c9.json', 'place_type': 'city', 'name': 'Salobreña', 'full_name': 'Salobreña, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.63797, 36.719335], [-3.63797, 36.811357], [-3.537864, 36.811357], [-3.537864, 36.719335]]]}, 'attributes': {}}","CREMA ROJA ANTIARRUGAS ENERGIZANTE DE @L’Oréal_es que gané en el proyecto de @trnd_es 💆🏼‍♀️
.
.
ENRIQUECIDA CON GIN… https://t.co/wDfT7D3AfJ",Estefanía,España,Salobreña,"(-3.63797, 36.719335)",Andalucía,yes,['CREMA'],159.0,22.3,5.36,4.9,120.0,0.3,['Productos lacteos']
312,312,589,693,2019-04-11 17:02:36.000,1.1163860753652122e+18,1.1163860753652122e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}",¿Cómo saber qué crema solar nos protege mejor? https://t.co/X63xigg8Fq #EduCaixa,Inma,España,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,['crema'],159.0,22.3,5.36,4.9,120.0,0.3,['Productos lacteos']
313,313,592,696,2019-04-11 17:02:53.000,1.1163861446844744e+18,1.1163861446844744e+18,es,"{'id': '49d79ae05e6a31cc', 'url': 'https://api.twitter.com/1.1/geo/id/49d79ae05e6a31cc.json', 'place_type': 'city', 'name': 'Azpeitia', 'full_name': 'Azpeitia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-2.306026, 43.105853], [-2.306026, 43.224936], [-2.204466, 43.224936], [-2.204466, 43.105853]]]}, 'attributes': {}}","@todoesmentiratv @antonlosada Vaya, acababa de hacer mayonesa para la cena pero ha sido aparecer una imagen de esta… https://t.co/5usaJNESMo",Iñaki,España,Azpeitia,"(-2.306026, 43.105853)",Pais Vasco,yes,['mayonesa'],298.0,10.8,28.1,1.0,50.0,0.0,['Grasas y aceites']
314,314,593,697,2019-04-11 17:03:16.000,1.1163862417029202e+18,1.1163862417029202e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","Aquí tienes tu cerveza 🍺 Te la has ganado, que ya es jueves! 🙌🏼🙌🏼🙌🏼🙌🏼

#lola09 #madridafterwork #callesanmateo… https://t.co/vddhIRSOTe",Lola,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['cerveza'],42.0,3.12,0.0,0.5,0.0,0.0,['Bebidas Alcoholicas']
315,315,594,698,2019-04-11 17:03:31.000,1.1163863055025356e+18,1.1163863055025356e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}",¿Cómo saber qué crema solar nos protege mejor? https://t.co/X63xigg8Fq #EduCaixa,Inma,España,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,['crema'],159.0,22.3,5.36,4.9,120.0,0.3,['Productos lacteos']
316,316,597,702,2019-04-11 17:05:26.000,1.116386786706645e+18,1.116386786706645e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","No hay Aniversario sin tarta de cumpleaños! Eso es así, y este año vamos a celebrar un cumpleaños muy especial, el… https://t.co/PcbOYGtP1P",Manzana,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['tarta'],401.0,49.2,20.2,5.2,101.3,1.2,['Dulces']
317,317,599,704,2019-04-11 17:06:33.000,1.1163870685470392e+18,1.1163870685470392e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","Esto es una tortilla de patata y lo demás tonterías. Haber si mi hermana las hace así que la coma Lucia en Madrid,… https://t.co/Gti6S6RCDq",Paco,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['tortilla'],170.0,0.4,12.28,14.6,350.0,0.0,['Productos avícolas']
318,318,603,708,2019-04-11 17:08:29.000,1.1163875573387018e+18,1.1163875573387018e+18,es,"{'id': '731c9d11275a5436', 'url': 'https://api.twitter.com/1.1/geo/id/731c9d11275a5436.json', 'place_type': 'city', 'name': 'Gijón', 'full_name': 'Gijón, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.820977, 43.44168], [-5.820977, 43.577914], [-5.562912, 43.577914], [-5.562912, 43.44168]]]}, 'attributes': {}}",Si os invito a mi casa a beber vino venís?,Private,España,Gijón,"(-5.820977, 43.44168)",Asturias,yes,['vino'],71.0,0.3,0.0,0.23,0.0,0.0,['Bebidas Alcoholicas']
319,319,606,711,2019-04-11 17:09:38.000,1.1163878444387983e+18,1.1163878444387983e+18,es,"{'id': '4ecb58704564d392', 'url': 'https://api.twitter.com/1.1/geo/id/4ecb58704564d392.json', 'place_type': 'city', 'name': 'Córdoba', 'full_name': 'Córdoba, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.9970099999999995, 37.664255], [-4.9970099999999995, 38.030946], [-4.351492, 38.030946], [-4.351492, 37.664255]]]}, 'attributes': {}}",Q mala leche me acaba de entrar... le daba de leches a esa tía hasta q me sangraran las manos 😡😡😡😡😡😡😡 valiente hija… https://t.co/DTjgyixuAs,Mer,España,Córdoba,"(-4.9970099999999995, 37.664255)",Andalucía,yes,['leche'],65.0,4.7,3.8,3.06,14.0,0.0,['Productos lacteos']
320,320,608,714,2019-04-11 17:10:23.000,1.11638803577881e+18,1.11638803577881e+18,es,"{'id': 'd36e7b4f740cbaec', 'url': 'https://api.twitter.com/1.1/geo/id/d36e7b4f740cbaec.json', 'place_type': 'city', 'name': 'Guía de Isora', 'full_name': 'Guía de Isora, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-16.839893, 28.154696], [-16.839893, 28.272474], [-16.67646, 28.272474], [-16.67646, 28.154696]]]}, 'attributes': {}}","Nuestro guiño canario 😉 también en la cesta de nuestros panes. Trenza de plátano, nueces y miel de palma. 
.
.
.… https://t.co/Aejhj3uYrs",Erlantz,Spain,Guía de Isora,"(-16.839893, 28.154696)",Islas Canarias,yes,"['plátano', 'nueces', 'miel']",999.0,120.1,63.58,15.7,0.0,8.6,"['Frutas', 'Frutos secos', 'Dulces']"
321,321,611,718,2019-04-11 17:13:45.000,1.1163888821809766e+18,1.1163888821809766e+18,es,"{'id': '8c86b8b4cb716103', 'url': 'https://api.twitter.com/1.1/geo/id/8c86b8b4cb716103.json', 'place_type': 'city', 'name': 'Sevilla', 'full_name': 'Sevilla, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.02843, 37.313613], [-6.02843, 37.452783], [-5.8186599999999995, 37.452783], [-5.8186599999999995, 37.313613]]]}, 'attributes': {}}",@jfpval Sólo de pensarlo me pongo de mala leche jajaja,name,España,Sevilla,"(-6.02843, 37.313613)",Andalucía,yes,['leche'],65.0,4.7,3.8,3.06,14.0,0.0,['Productos lacteos']
322,322,614,724,2019-04-11 17:17:11.000,1.1163897453686744e+18,1.1163897453686744e+18,es,"{'id': 'e342de30841352bf', 'url': 'https://api.twitter.com/1.1/geo/id/e342de30841352bf.json', 'place_type': 'city', 'name': 'Almería', 'full_name': 'Almería, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-2.543758, 36.737433], [-2.543758, 37.000063], [-2.2036379999999998, 37.000063], [-2.2036379999999998, 36.737433]]]}, 'attributes': {}}","@KikeRub @JordiFlynn 
Alguien va a hacer tortilla de torreznos...ejemm ejem... https://t.co/xsSBISgoXt",Primal,España,Almería,"(-2.543758, 36.737433)",Andalucía,yes,['tortilla'],170.0,0.4,12.28,14.6,350.0,0.0,['Productos avícolas']
323,323,616,726,2019-04-11 17:18:05.000,1.1163899712110304e+18,1.1163899712110304e+18,es,"{'id': '071a52d3a927a1b8', 'url': 'https://api.twitter.com/1.1/geo/id/071a52d3a927a1b8.json', 'place_type': 'city', 'name': 'Valencia', 'full_name': 'Valencia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.43254499999999996, 39.278381], [-0.43254499999999996, 39.566588], [-0.272513, 39.566588], [-0.272513, 39.278381]]]}, 'attributes': {}}","@lauradiaz_08 Cómo lo sabes Preciosidad, cuando menos te lo esperas, te la dan con queso. Feliz tarde Guapi. Muaaaak",Ramón,España,Valencia,"(-0.43254499999999996, 39.278381)",Comunidad Valenciana,yes,"['queso', 'peras']",540.0,21.71,34.0,36.57,74.4,4.6,"['Productos lacteos', 'Frutas']"
324,324,617,727,2019-04-11 17:18:19.000,1.1163900288700704e+18,1.1163900288700704e+18,es,"{'id': '1c114e08bbeec66c', 'url': 'https://api.twitter.com/1.1/geo/id/1c114e08bbeec66c.json', 'place_type': 'city', 'name': 'Tres Cantos', 'full_name': 'Tres Cantos, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.811724, 40.582092], [-3.811724, 40.645485], [-3.666486, 40.645485], [-3.666486, 40.582092]]]}, 'attributes': {}}",@Naxx_98 Invitarte a un cocido madrileño,Franxu,España,Tres Cantos,"(-3.811724, 40.582092)",Madrid,yes,['cocido'],202.0,7.69,12.07,15.16,47.0,1.6,['Carnes']
325,325,618,728,2019-04-11 17:18:42.000,1.11639012651767e+18,1.11639012651767e+18,es,"{'id': '071a52d3a927a1b8', 'url': 'https://api.twitter.com/1.1/geo/id/071a52d3a927a1b8.json', 'place_type': 'city', 'name': 'Valencia', 'full_name': 'Valencia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.43254499999999996, 39.278381], [-0.43254499999999996, 39.566588], [-0.272513, 39.566588], [-0.272513, 39.278381]]]}, 'attributes': {}}","📸|| Nuevo post de Alba en su instagram

Donde las naranjas y los cafés de la plaza🍊☕️ https://t.co/nEsxj8kky2",Alba,España,Valencia,"(-0.43254499999999996, 39.278381)",Comunidad Valenciana,yes,"['naranjas', 'naranja']",152.0,34.4,0.0,3.2,0.0,8.0,"['Frutas', 'Frutas']"
326,326,621,731,2019-04-11 17:19:36.000,1.1163903535428156e+18,1.1163903535428156e+18,es,"{'id': '590e9f3315ea23a7', 'url': 'https://api.twitter.com/1.1/geo/id/590e9f3315ea23a7.json', 'place_type': 'city', 'name': 'Santander', 'full_name': 'Santander, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889051, 43.434462], [-3.889051, 43.494818], [-3.763247, 43.494818], [-3.763247, 43.434462]]]}, 'attributes': {}}",Las aceitunas son un pique,La,España,Santander,"(-3.889051, 43.434462)",Cantabria,yes,['aceitunas'],120.0,2.0,12.5,1.3,0.0,4.8,['Vegetales']
