,Unnamed: 0,created_at,id,id_str,lang,place,text,user,Country,City,Coordinates,ComunidadAutonoma,IsFood
169,214,2019-04-19 22:24:43.000,1.119366243037909e+18,1.119366243037909e+18,es,"{'id': '22d566d1959cebde', 'url': 'https://api.twitter.com/1.1/geo/id/22d566d1959cebde.json', 'place_type': 'city', 'name': 'Aguilar de la Frontera', 'full_name': 'Aguilar de la Frontera, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.798244, 37.323647], [-4.798244, 37.542428], [-4.593373, 37.542428], [-4.593373, 37.323647]]]}, 'attributes': {}}","Arroz negro para cenar. en Aguilar de la Frontera, Spain https://t.co/PM695nxiZ3","{'id': 331219609, 'id_str': '331219609', 'name': 'Srta. Pringles', 'screen_name': 'CristiJoop', 'location': None, 'url': None, 'description': 'Aquí escribo. Aquí te escribo.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 270, 'friends_count': 268, 'listed_count': 0, 'favourites_count': 427, 'statuses_count': 5023, 'created_at': 'Thu Jul 07 20:46:04 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '0D0D0D', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': 'E970ED', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': 'CC3BCC', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1119364508856852482/R6NY_Qud_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1119364508856852482/R6NY_Qud_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/331219609/1551895942', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Aguilar de la Frontera,"(-4.798244, 37.323647)",Andalucía,yes
170,215,2019-04-19 22:25:40.000,1.1193664812618628e+18,1.1193664812618628e+18,es,"{'id': 'bb3079db9dfef27b', 'url': 'https://api.twitter.com/1.1/geo/id/bb3079db9dfef27b.json', 'place_type': 'city', 'name': 'Pozoblanco', 'full_name': 'Pozoblanco, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.931775, 38.1082], [-4.931775, 38.410585], [-4.698719, 38.410585], [-4.698719, 38.1082]]]}, 'attributes': {}}","Queso viejo y vino tinto, el reposo del guerrero. #Enelpueblo #pozoblanco #semanasanta2019 #vivamipueblo… https://t.co/94QgHhZhWO","{'id': 820751490, 'id_str': '820751490', 'name': 'Marga Vázquez', 'screen_name': 'MargaVzquez', 'location': None, 'url': None, 'description': 'Periodista, mamá y aprendiz tecnológica. Y no necesariamente por ese orden.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 181, 'friends_count': 175, 'listed_count': 4, 'favourites_count': 804, 'statuses_count': 818, 'created_at': 'Thu Sep 13 02:35:00 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1108339860283244544/I89KkDvT_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1108339860283244544/I89KkDvT_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/820751490/1454041834', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Pozoblanco,"(-4.931775, 38.1082)",Andalucía,yes
171,216,2019-04-19 22:26:33.000,1.1193667033501984e+18,1.1193667033501984e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}","@marianoybueh @mfldesderosario MMM el nutella, para mi ojo, es mi parecer, me termina pareciendo soso. El dulce de leche es imbatible 😍","{'id': 1696970510, 'id_str': '1696970510', 'name': 'Diego!', 'screen_name': 'Diego__ElUnico', 'location': 'Barcelona, España', 'url': 'http://www.whosampled.com', 'description': 'Soy yo, el de siempre. (?)', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1494, 'friends_count': 645, 'listed_count': 44, 'favourites_count': 227582, 'statuses_count': 89472, 'created_at': 'Sat Aug 24 17:02:57 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_link_color': '4A913C', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1106287765023612929/BI7XlS2g_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1106287765023612929/BI7XlS2g_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1696970510/1552594920', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Barcelona,"(2.052477, 41.317048)",Cataluña,yes
173,218,2019-04-19 22:27:01.000,1.1193668222587249e+18,1.1193668222587249e+18,es,"{'id': '387b00909c2e7031', 'url': 'https://api.twitter.com/1.1/geo/id/387b00909c2e7031.json', 'place_type': 'city', 'name': 'Granada', 'full_name': 'Granada, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.699796, 37.135903], [-3.699796, 37.224915], [-3.496139, 37.224915], [-3.496139, 37.135903]]]}, 'attributes': {}}","@sorayadyr Un buen vino, e intentar que la pantalla ( SEA DE MÓVIL Y DEL ORDENADOR...) NO refleje demasiado.
Y si t… https://t.co/0ifJ7IsMjQ","{'id': 350212355, 'id_str': '350212355', 'name': 'Daniel Espadafor', 'screen_name': 'DanielEspadafor', 'location': 'Granada, España', 'url': 'http://danielespadafor.blogspot.com.es/?m=0', 'description': 'Granadino. Adoro #Fotos Buenas.😍Sin complejos, #VOX 🇪🇸Autodidacta. #EspañaViva 🇪🇸 Veterano #Legionario', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1903, 'friends_count': 1690, 'listed_count': 12, 'favourites_count': 28034, 'statuses_count': 22458, 'created_at': 'Sun Aug 07 11:42:04 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1096935973206835200/0EfJ4AWN_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1096935973206835200/0EfJ4AWN_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/350212355/1551991892', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Granada,"(-3.699796, 37.135903)",Andalucía,yes
174,219,2019-04-19 22:27:26.000,1.119366924087984e+18,1.119366924087984e+18,es,"{'id': 'efe412ad11b41f2a', 'url': 'https://api.twitter.com/1.1/geo/id/efe412ad11b41f2a.json', 'place_type': 'city', 'name': 'Benicarló', 'full_name': 'Benicarló, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[0.354777, 40.399549], [0.354777, 40.491898], [0.45352, 40.491898], [0.45352, 40.399549]]]}, 'attributes': {}}",@TszeNo @RRenau @bastilladigital @_Nikator_ @mercComas @JoaquimTorrent Y un huevo va renunciar !!😂😂😂😂😂😂🇪🇸🇪🇸🇪🇸,"{'id': 1014935290446827527, 'id_str': '1014935290446827527', 'name': 'Bonny Blue', 'screen_name': 'BonnyBl46169224', 'location': None, 'url': None, 'description': 'Vivir para ver', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1010, 'friends_count': 1681, 'listed_count': 7, 'favourites_count': 53342, 'statuses_count': 21422, 'created_at': 'Thu Jul 05 18:13:24 +0000 2018', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1014937903624056833/6W2yoEhD_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1014937903624056833/6W2yoEhD_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1014935290446827527/1530822736', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Benicarló,"(0.354777, 40.399549)",Comunidad Valenciana,yes
175,221,2019-04-19 22:30:49.000,1.1193677775450848e+18,1.1193677775450848e+18,es,"{'id': 'ef9dc33fc5d3d9c3', 'url': 'https://api.twitter.com/1.1/geo/id/ef9dc33fc5d3d9c3.json', 'place_type': 'city', 'name': 'Noja', 'full_name': 'Noja, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.546249, 43.462101], [-3.546249, 43.494835], [-3.475585, 43.494835], [-3.475585, 43.462101]]]}, 'attributes': {}}",@ahorapodemos @MayoralRafa Pues hombre si nos vais a regalar la pasta...de puta madre! Pero cuando os caisteis del… https://t.co/c0YcxUi0FY,"{'id': 914424236365754369, 'id_str': '914424236365754369', 'name': 'Michel Padilla', 'screen_name': 'michel_nada_mas', 'location': 'Bilbao, España', 'url': None, 'description': 'Que no te engañen!', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 45, 'friends_count': 194, 'listed_count': 2, 'favourites_count': 2535, 'statuses_count': 6081, 'created_at': 'Sun Oct 01 09:38:21 +0000 2017', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/962048001374957568/JWxYJyJj_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/962048001374957568/JWxYJyJj_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/914424236365754369/1518204994', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Noja,"(-3.546249, 43.462101)",Cantabria,yes
177,223,2019-04-19 22:36:38.000,1.119369240472105e+18,1.119369240472105e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",@scapadtot No lo se ;-; quiero comer macarrones y no tengo tomate 😭😭😭,"{'id': 2327829528, 'id_str': '2327829528', 'name': 'Ann✨', 'screen_name': 'Ann_Acid', 'location': 'Electra Heart ⚡', 'url': 'http://shadowoflovex.tumblr.com/', 'description': '*Del 91 🦋 (ナナ ♥) -Vasos de fresa- (Apartamento 707. Sin ascensor) Juego al Lol  #Animalista   Ig: Sweetann272 🌸', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 2295, 'friends_count': 1471, 'listed_count': 26, 'favourites_count': 17494, 'statuses_count': 83784, 'created_at': 'Tue Feb 04 22:31:35 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '545454', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '39233D', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1110927910905499650/FmRe1_O6_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1110927910905499650/FmRe1_O6_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2327829528/1553018624', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Madrid,"(-3.889005, 40.312071)",Madrid,yes
178,224,2019-04-19 22:36:50.000,1.1193692898768772e+18,1.1193692898768772e+18,es,"{'id': 'b08303575ff1d1c7', 'url': 'https://api.twitter.com/1.1/geo/id/b08303575ff1d1c7.json', 'place_type': 'city', 'name': 'Alcalá de Guadaíra', 'full_name': 'Alcalá de Guadaíra, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.944403, 37.187197], [-5.944403, 37.389907], [-5.649078, 37.389907], [-5.649078, 37.187197]]]}, 'attributes': {}}","@Esprituindomab1 ¡Joder, hay muchos niños y mujeres mayores que apenas caminan! ¡Son unos paletos de tomo y lomo! 🤦‍♂️","{'id': 363122431, 'id_str': '363122431', 'name': 'Víctor Vergara', 'screen_name': 'victorvergaraTW', 'location': 'Alcalá de Guadaíra_Sevilla', 'url': None, 'description': 'Artes plásticas, diseño gráfico, ilustración, fotografía...  y jazz 🎼', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1197, 'friends_count': 2524, 'listed_count': 22, 'favourites_count': 100109, 'statuses_count': 24883, 'created_at': 'Sat Aug 27 15:25:44 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '050303', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme12/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme12/bg.gif', 'profile_background_tile': False, 'profile_link_color': 'D02B55', 'profile_sidebar_border_color': '829D5E', 'profile_sidebar_fill_color': '99CC33', 'profile_text_color': '3E4415', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/841094894898827264/Ff2ReBRm_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/841094894898827264/Ff2ReBRm_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/363122431/1446032650', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Alcalá de Guadaíra,"(-5.944403, 37.187197)",Andalucía,yes
180,226,2019-04-19 22:37:48.000,1.1193695330584288e+18,1.1193695330584288e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",Hoy se puede comer carne??? 🥩🥩🥩,"{'id': 200460772, 'id_str': '200460772', 'name': 'Chris Klein ️', 'screen_name': 'MrChrisKlein', 'location': 'Santander-Madrid (SPAIN)', 'url': 'http://Instagram.com/minichrisklein', 'description': 'Welcome to my Official twitter.', 'translator_type': 'regular', 'protected': False, 'verified': False, 'followers_count': 29887, 'friends_count': 799, 'listed_count': 114, 'favourites_count': 29, 'statuses_count': 44563, 'created_at': 'Sat Oct 09 10:48:45 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '050505', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': False, 'profile_link_color': '6B0D20', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/996449170079797248/Oo8Pg3yc_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/996449170079797248/Oo8Pg3yc_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/200460772/1530197902', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Madrid,"(-3.889005, 40.312071)",Madrid,yes
181,227,2019-04-19 22:38:07.000,1.119369613538726e+18,1.119369613538726e+18,es,"{'id': '5ff8a5c4d230101a', 'url': 'https://api.twitter.com/1.1/geo/id/5ff8a5c4d230101a.json', 'place_type': 'city', 'name': 'Mataró', 'full_name': 'Mataró, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.415516, 41.519115], [2.415516, 41.580584], [2.487102, 41.580584], [2.487102, 41.519115]]]}, 'attributes': {}}",Me juego un guisante que estos dos que gritan y enseñan un papel no son trigo limpio.,"{'id': 840086244, 'id_str': '840086244', 'name': 'joan hernandez', 'screen_name': 'Jhnanis5Joan', 'location': 'mataro', 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 151, 'friends_count': 430, 'listed_count': 0, 'favourites_count': 12410, 'statuses_count': 6373, 'created_at': 'Sat Sep 22 16:59:37 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/586221734275198976/F0hGyqid_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/586221734275198976/F0hGyqid_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Mataró,"(2.415516, 41.519115)",Cataluña,yes
182,228,2019-04-19 22:38:08.000,1.1193696182908724e+18,1.1193696182908724e+18,es,"{'id': '0df6ac4d361d4e0e', 'url': 'https://api.twitter.com/1.1/geo/id/0df6ac4d361d4e0e.json', 'place_type': 'city', 'name': 'Vigo', 'full_name': 'Vigo, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-8.916355, 42.12938], [-8.916355, 42.264735], [-8.626759, 42.264735], [-8.626759, 42.12938]]]}, 'attributes': {}}","@JulianSiniestro @NConcostrina Equinocio, es una marca de cereales para ellos. Cuando descubran que el domingo de r… https://t.co/rfENVlSmIb","{'id': 207992992, 'id_str': '207992992', 'name': 'gusloira', 'screen_name': 'gusloira', 'location': None, 'url': None, 'description': 'Medrei na rúa vendo a Balan pasar con sombreiro e estrela. Na praia de Loira botando a rapeta aprendese que so entre varios se  poden facer cousas grandes.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 123, 'friends_count': 405, 'listed_count': 1, 'favourites_count': 2700, 'statuses_count': 5055, 'created_at': 'Tue Oct 26 12:38:02 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '352726', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme5/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme5/bg.gif', 'profile_background_tile': False, 'profile_link_color': 'D02B55', 'profile_sidebar_border_color': '829D5E', 'profile_sidebar_fill_color': '99CC33', 'profile_text_color': '3E4415', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1078418128428826627/MCHGgDRg_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1078418128428826627/MCHGgDRg_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/207992992/1548616359', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Vigo,"(-8.916355, 42.12938)",Galicia,yes
183,229,2019-04-19 22:38:24.000,1.11936968577305e+18,1.11936968577305e+18,es,"{'id': '731c9d11275a5436', 'url': 'https://api.twitter.com/1.1/geo/id/731c9d11275a5436.json', 'place_type': 'city', 'name': 'Gijón', 'full_name': 'Gijón, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.820977, 43.44168], [-5.820977, 43.577914], [-5.562912, 43.577914], [-5.562912, 43.44168]]]}, 'attributes': {}}","SOPA BOBA,  Lucha-y por esta tierra y deja-y de poner el culo en Madrid o inmolaros, ASTURIES Y BASTA!!","{'id': 207600664, 'id_str': '207600664', 'name': 'Gerardo lòpez', 'screen_name': 'asturytal', 'location': 'Asturies', 'url': None, 'description': 'Asturianista-Sportinguista', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 234, 'friends_count': 1496, 'listed_count': 3, 'favourites_count': 2372, 'statuses_count': 3195, 'created_at': 'Mon Oct 25 17:04:46 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/615930347822444544/-aufGFpd_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/615930347822444544/-aufGFpd_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/207600664/1435683945', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Gijón,"(-5.820977, 43.44168)",Asturias,yes
185,231,2019-04-19 22:39:06.000,1.1193698633933496e+18,1.1193698633933496e+18,es,"{'id': '507a015cba6ef518', 'url': 'https://api.twitter.com/1.1/geo/id/507a015cba6ef518.json', 'place_type': 'city', 'name': 'Málaga', 'full_name': 'Málaga, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.587928, 36.635585], [-4.587928, 36.894171], [-4.260134, 36.894171], [-4.260134, 36.635585]]]}, 'attributes': {}}","@ArsenicoLupino @ElessarEli Promesas de ternera... 
Volveremos a:
-Te gusta el pescaíto de un día pa otro?
Pos vuel… https://t.co/bSalmvJjIf","{'id': 742434174, 'id_str': '742434174', 'name': '#CapitanRepública', 'screen_name': 'AManforgoten', 'location': 'España', 'url': None, 'description': 'Amigo de causas perdidas... (alguna vez, espero ganar). Vivo en una aldea global llamada Mundo.\nDe mayor, quiero ser niñ@.\n👣👣👣 Caminando hacia la #República', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 5878, 'friends_count': 6344, 'listed_count': 122, 'favourites_count': 122292, 'statuses_count': 188166, 'created_at': 'Tue Aug 07 08:07:06 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/843629996681969664/GPYHnScE_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/843629996681969664/GPYHnScE_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/742434174/1524372985', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Málaga,"(-4.587928, 36.635585)",Andalucía,yes
